,word,comp1,comp2,nt_prop,ot_prop,q_prop
311,cut,54.68754959106445,-10.829268455505371,0.02503287072,0.050229440216,0.019248514506
312,bow,-17.225378036499023,-54.41034698486328,0.012863403984,0.022597097478,0.022331352642
313,cloud,16.89674949645996,57.648372650146484,0.022885317732,0.021784381518000002,0.011027612712
314,remember,24.233137130737305,33.07004928588867,0.028612125602,0.026254319297999998,0.036032855631999997
315,look,21.112350463867188,45.63582229614258,0.028612125602,0.027202487918,0.01993358968
316,established,-15.962363243103027,48.51860427856445,0.014295105878000001,0.01893987556,0.019591052044000003
317,wine,-31.16585350036621,-25.591312408447266,0.035770635464,0.036142363478,0.01239776306
318,brethren,-81.84715270996094,-0.17494601011276245,0.174645726826,0.054970283316,0.016850751446
319,garment,-30.380237579345703,-38.45024490356445,0.023601168728,0.0188044229,0.010685075174
320,laid,29.028873443603516,24.135021209716797,0.07013148288,0.036142363478,0.011712687886
321,faces,-6.799190521240234,17.78447723388672,0.013579254882,0.01893987556,0.02507165324
322,servant,44.19576644897461,18.167280197143555,0.068699780888,0.066077401534,0.014795526022
323,servants,52.41347885131836,8.635636329650879,0.058677867041999995,0.065535590894,0.040485844116
324,lands,30.42125129699707,8.96745491027832,0.012147552988,0.01555355906,0.01137015025
325,tongue,-33.09206008911133,44.081298828125,0.032907231578,0.022868002797999998,0.013767913310000001
326,nations,44.119197845458984,-9.007953643798828,0.035770635464,0.050364892876,0.014110450848
327,kingdom,46.2381591796875,-29.882335662841797,0.12238860480399999,0.034787836878,0.011027612712
328,spread,-43.860355377197266,-18.12320327758789,0.015010956874,0.023545266098,0.017193289082
329,abroad,16.96062660217285,-21.87640953063965,0.026464572712,0.0174498963,0.012055225424
330,tongues,-19.043357849121094,33.52278137207031,0.028612125602,0.01108362128,0.012740300598
331,dwelling,26.490163803100586,31.936370849609375,0.013579254882,0.0160953697,0.01137015025
332,mount,22.442218780517578,-13.116605758666992,0.025748721715999998,0.042373185936,0.017193289082
333,plain,29.463916778564453,-22.971057891845703,0.010715850996,0.01975259152,0.014110450848
334,burn,55.23898696899414,-6.656802177429199,0.015010956874,0.027473393238,0.013767913310000001
335,build,43.34657287597656,-11.631961822509766,0.020737764744,0.029640635797999998,0.012740300598
336,reach,-46.280086517333984,3.2477304935455322,0.011431701992,0.01148997926,0.023701502989999998
337,scattered,31.77831268310547,-13.968846321105957,0.017874360858,0.017856254279999997,0.014795526022
338,people,27.865230560302734,10.144532203674316,0.176077428818,0.268579129214,0.184009087728
339,begin,17.686931610107422,-40.419795989990234,0.018590211853999998,0.01176088458,0.010342537538000001
340,understand,-40.8089714050293,28.329465866088867,0.029327976598000002,0.01839806492,0.038088081056
341,left,39.642662048339844,70.07096862792969,0.062257122022000004,0.046978576376,0.031579867148
342,lot,8.27005386352539,-54.02055358886719,0.015010956874,0.024087076738,0.013082838136
343,barren,-22.09741973876953,-18.98583221435547,0.012863403984,0.01230269522,0.01239776306
344,child,-44.89647674560547,-20.731243133544922,0.052951059172,0.029369730477999997,0.017193289082
345,law,-33.1337890625,33.50764083862305,0.168918918956,0.050500345535999996,0.021988815103999998
346,country,26.335886001586914,-25.8111515045166,0.043644996322,0.027608845898,0.010342537538000001
347,kindred,-13.668031692504883,27.272520065307617,0.015010956874,0.01257360054,0.012740300598
348,nation,44.90032958984375,-16.005264282226562,0.031475529586,0.025306150678,0.010342537538000001
349,bless,-6.817100524902344,58.899085998535156,0.016442658866,0.025712508657999997,0.010342537538000001
350,blessing,-7.025155067443848,58.41582489013672,0.018590211853999998,0.01717899098,0.014452988484
351,departed,15.690801620483398,-19.143587112426758,0.07013148288,0.027608845898,0.011027612712
352,spoken,62.838497161865234,21.80951499938965,0.074426588758,0.036413268798,0.01137015025
353,souls,-46.4476318359375,11.969807624816895,0.022885317732,0.017856254279999997,0.037060468344
354,passed,30.638601303100586,25.576637268066406,0.035054784468,0.026796129938,0.020618664756
355,appeared,18.417558670043945,36.59989929199219,0.028612125602,0.01568901172,0.011712687886
356,mountain,52.21493148803711,-14.695548057556152,0.029327976598000002,0.024628887378,0.011712687886
357,having,-27.65190315246582,53.56830596923828,0.12024105181599999,0.01501174842,0.015138063658
358,west,-22.570646286010742,-51.87290954589844,0.014295105878000001,0.018262612259999998,0.012740300598
359,going,35.15385818481445,-11.415979385375977,0.020737764744,0.020158949598,0.016850751446
360,egypt,53.060916900634766,-1.7219243049621582,0.026464572712,0.089375259152,0.011712687886
361,grievous,-29.58736801147461,22.29549217224121,0.015010956874,0.01392812714,0.039800768942
362,near,44.600101470947266,20.90776824951172,0.023601168728,0.035736005498000004,0.023016427816
363,enter,-55.118736267089844,30.90207290649414,0.055814463156,0.021242570878,0.031579867148
364,save,26.39908790588379,-1.058769941329956,0.055814463156,0.032620594318,0.017193289082
365,pray,52.18505859375,8.660768508911133,0.057962016046,0.043050449236,0.018905976967999998
366,pharaoh,52.88645553588867,-0.22263707220554352,0.012863403984,0.046165860416,0.03877315623
367,didst,29.711021423339844,38.603614807128906,0.017158509862,0.024899792698,0.021988815103999998
368,tell,14.992453575134277,50.41393280029297,0.069415631884,0.027879751218,0.024729115702000003
369,away,26.5545711517334,9.627909660339355,0.160328707102,0.10522322047,0.07336945119399998
370,rich,-33.38225173950195,-0.4040694236755371,0.037918188452,0.0154181064,0.013082838136
371,silver,-17.055822372436523,-42.82342529296875,0.022169466736000003,0.050771250856000004,0.013082838136
372,able,2.611081838607788,45.71873474121094,0.052951059172,0.023274360778,0.026099265952000003
373,separate,20.644573211669922,34.68364715576172,0.015010956874,0.01311541118,0.012740300598
374,thyself,38.1214485168457,24.616647720336914,0.046508400306,0.031943331018,0.015823138734
375,wilt,6.98672342300415,25.295570373535156,0.036486486459999995,0.037903248058,0.035690318094
376,right,-42.54903793334961,14.639963150024414,0.056530314054000004,0.049552176916,0.06857392517199999
377,depart,25.124990463256836,-11.186044692993164,0.037202337456,0.021513476198,0.01239776306
378,cities,29.811906814575195,-25.39540672302246,0.022885317732,0.067973738774,0.014795526022
379,wicked,-24.267911911010742,41.88071060180664,0.026464572712,0.053209398736,0.01753582662
380,sinners,-52.93484878540039,-25.12249755859375,0.032191380581999995,0.0120317899,0.015823138734
381,seest,-34.82151412963867,-14.986710548400879,0.013579254882,0.01392812714,0.023016427816
382,number,38.85597229003906,-48.68496322631836,0.026464572712,0.030724257078,0.018905976967999998
383,numbered,48.05792236328125,-22.288990020751953,0.012863403984,0.026525224618,0.011027612712
384,arise,32.91530990600586,16.02517318725586,0.030043827594000004,0.026118866638000005,0.010342537538000001
385,walk,26.121747970581055,42.94110870361328,0.055814463156,0.029776088457999998,0.014110450848
386,built,43.225975036621094,-11.703007698059082,0.01930606285,0.030995162398,0.010685075174
387,king,46.037147521972656,-30.42302894592285,0.072994886766,0.341859018666,0.014110450848
388,war,-12.233386039733887,-53.186275482177734,0.020021913846,0.038309606038,0.016850751446
389,joined,17.172548294067383,30.44759178161621,0.016442658866,0.01433448512,0.01753582662
390,salt,-38.983802795410156,-22.668899536132812,0.016442658866,0.01392812714,0.010685075174
391,kings,38.752159118652344,-24.667749404907227,0.032907231578,0.050635798196000004,0.010342537538000001
392,smote,32.6562385559082,-22.43121910095215,0.020737764744,0.038715964018,0.010342537538000001
393,battle,39.37983703613281,-36.772254943847656,0.012863403984,0.032214236338,0.010342537538000001
394,goods,-45.363929748535156,-0.37170007824897766,0.020021913846,0.01352176916,0.015823138734
395,escaped,24.35930633544922,-30.729978561401367,0.016442658866,0.01636627502,0.010342537538000001
396,captive,41.55318832397461,-44.221492767333984,0.012147552988,0.01731444364,0.010342537538000001
397,women,-51.31280517578125,0.019418708980083466,0.040781592436,0.028150656538000002,0.042883607176
398,slaughter,49.521881103515625,-10.993972778320312,0.012863403984,0.016772633,0.012740300598
399,enemies,46.685890197753906,6.297020435333252,0.022885317732,0.043727712536,0.016508213908
400,persons,6.269920825958252,-32.60158920288086,0.018590211853999998,0.01568901172,0.018220901794000002
401,portion,-36.30320739746094,5.986678600311279,0.012147552988,0.022868002797999998,0.021646277566000002
402,word,35.10974884033203,-46.07252502441406,0.157465303118,0.07650725635399999,0.03877315623
403,vision,47.54885482788086,13.943540573120117,0.020021913846,0.01853351758,0.018905976967999998
404,exceeding,-6.474844455718994,-15.129268646240234,0.027180423708,0.01446993778,0.010685075174
405,reward,-54.3712043762207,19.743188858032227,0.035054784468,0.01582446438,0.06377839915
406,seeing,14.368764877319336,42.49585723876953,0.043644996322,0.01907532822,0.018220901794000002
407,heir,-6.000013828277588,-45.600608825683594,0.015726807869999998,0.01108362128,0.01137015025
408,believed,-13.28225040435791,43.03035354614258,0.076574141746,0.012844505860000001,0.02883956655
409,counted,-19.61964225769043,37.263954162597656,0.020021913846,0.01325086384,0.010342537538000001
410,righteousness,-5.260439872741699,49.47980880737305,0.08015339662799999,0.037903248058,0.037060468344
411,inherit,-24.26377296447754,28.856901168823242,0.01930606285,0.01636627502,0.012055225424
412,piece,-34.26841354370117,-29.234851837158203,0.016442658866,0.01433448512,0.011027612712
413,birds,-17.9837703704834,-16.16742515563965,0.013579254882,0.01243814788,0.014452988484
414,sun,-34.4434928894043,-4.514945983886719,0.03075967859,0.027473393238,0.022331352642
415,surety,-33.299224853515625,16.92491340637207,0.010715850996,0.01148997926,0.014110450848
416,theirs,-44.8317985534668,9.985417366027832,0.012147552988,0.01216724256,0.017878364256
417,serve,46.325927734375,3.0897130966186523,0.032907231578,0.033704215598,0.026099265952000003
418,judge,-15.347171783447266,42.149627685546875,0.05724616505,0.026660677278,0.024386578164
419,fathers,32.886688232421875,43.65504455566406,0.051519357179999996,0.07623635103399999,0.02883956655
420,peace,24.61399269104004,7.092539310455322,0.088743608482,0.052938493416,0.030894792072
421,buried,33.81339645385742,-43.32514572143555,0.015726807869999998,0.023003455458,0.012055225424
422,age,-59.169769287109375,-2.5789167881011963,0.016442658866,0.01419903246,0.018563439331999998
423,hither,35.49856185913086,-17.963581085205078,0.026464572712,0.01568901172,0.010685075174
424,iniquity,-17.197467803955078,52.878150939941406,0.020737764744,0.04535314445600001,0.013425375772
425,dark,38.346168518066406,30.630281448364258,0.012147552988,0.01514720108,0.013767913310000001
426,burning,-36.13127517700195,-12.388859748840332,0.015726807869999998,0.016772633,0.01239776306
427,pieces,-10.84203815460205,-28.374713897705078,0.016442658866,0.024899792698,0.014110450848
428,obtain,-14.849849700927734,25.677295684814453,0.016442658866,0.01054181064,0.010342537538000001
429,despised,39.601253509521484,27.436521530151367,0.014295105878000001,0.01704353832,0.01239776306
430,wrong,-46.610595703125,26.670101165771484,0.018590211853999998,0.01162543192,0.049734358622000006
431,bosom,22.24791145324707,27.195579528808594,0.012863403984,0.014740843100000001,0.010342537538000001
432,dealt,-25.91691017150879,37.47745895385742,0.012863403984,0.01690808566,0.014110450848
433,angel,44.984718322753906,17.453598022460938,0.08015339662799999,0.023951624078,0.014110450848
434,fountain,-25.794410705566406,-20.071491241455078,0.012147552988,0.01379267448,0.010685075174
435,flee,47.6092414855957,31.096240997314453,0.020021913846,0.022055286838000003,0.012055225424
436,submit,-28.55361557006836,12.057221412658691,0.014295105878000001,0.01054181064,0.014452988484
437,multitude,44.12012481689453,6.230578422546387,0.072994886766,0.030724257078,0.011027612712
438,affliction,10.151580810546875,47.88332748413086,0.01930606285,0.018127159599999998,0.010685075174
439,wild,-21.861970901489258,-17.622892379760742,0.014295105878000001,0.01487629576,0.010685075174
440,seeth,29.140548706054688,49.54144287109375,0.02503287072,0.01419903246,0.012740300598
441,abraham,57.2848014831543,15.03451156616211,0.062257122022000004,0.033704215598,0.034320167746
442,possession,28.827465057373047,-22.80933952331543,0.012147552988,0.023409813438,0.01137015025
443,needs,-42.18019485473633,-3.369861602783203,0.016442658866,0.0106772633,0.014110450848
444,isaac,57.279823303222656,15.036623001098633,0.023601168728,0.025035245358000002,0.015138063658
445,talking,2.603480100631714,2.404176950454712,0.012147552988,0.01054181064,0.010342537538000001
446,sat,36.89279556274414,-3.2238056659698486,0.07800584363999999,0.022868002797999998,0.010342537538000001
447,stood,39.558738708496094,-0.5606914758682251,0.074426588758,0.043456807216,0.01137015025
448,bowed,47.0550651550293,-3.4553205966949463,0.012863403984,0.01975259152,0.012740300598
449,favour,26.027828216552734,38.33899688720703,0.013579254882,0.01853351758,0.024729115702000003
450,little,58.03059768676758,5.726740837097168,0.068699780888,0.031401520378,0.02883956655
451,wash,-44.033348083496094,-25.561498641967773,0.01930606285,0.020023496938,0.010685075174
452,feet,49.72584915161133,-4.245906352996826,0.065120525908,0.033975120918,0.015480601196000001
453,hearts,-45.9044189453125,41.02675247192383,0.052951059172,0.01690808566,0.064120936688
454,ready,-14.792778015136719,15.065027236938477,0.039349890444,0.01772080162,0.014795526022
455,quickly,22.305112838745117,-9.78311538696289,0.02145361574,0.012844505860000001,0.010342537538000001
456,fine,-26.46663475036621,-32.161048889160156,0.016442658866,0.023816171418,0.012740300598
457,meal,-32.470088958740234,-29.116838455200195,0.010715850996,0.011219073940000001,0.011027612712
458,calf,-38.084041595458984,-32.29126739501953,0.012863403984,0.01325086384,0.013425375772
459,tender,-34.10545349121094,-19.902950286865234,0.012147552988,0.014605390440000001,0.010685075174
460,milk,34.69942855834961,44.314208984375,0.012863403984,0.01568901172,0.011027612712
461,ceased,18.590309143066406,-21.31471061706543,0.01930606285,0.01243814788,0.010685075174
462,manner,78.33808898925781,9.555058479309082,0.051519357179999996,0.028421561858000002,0.015138063658
463,pleasure,-52.99034118652344,17.259294509887695,0.022169466736000003,0.01568901172,0.017878364256
464,laugh,-19.324352264404297,21.763612747192383,0.010715850996,0.0120317899,0.011712687886
465,hard,22.599143981933594,48.101280212402344,0.015726807869999998,0.014740843100000001,0.01616567637
466,denied,-2.5308992862701416,21.180788040161133,0.020737764744,0.01027090532,0.013425375772
467,nay,-34.707881927490234,22.02053451538086,0.024317019724,0.01446993778,0.050761971334000004
468,hide,7.080337047576904,80.8454360961914,0.011431701992,0.020565307578,0.018563439331999998
469,command,-28.887643814086914,14.56807804107666,0.02145361574,0.021648928858000002,0.040143306578
470,household,18.6226863861084,-23.32723617553711,0.018590211853999998,0.01636627502,0.011712687886
471,judgment,-1.213788628578186,49.22381591796875,0.063688823916,0.039393227318,0.055214959818
472,altogether,61.46742630004883,49.74325942993164,0.012147552988,0.01325086384,0.01137015025
473,drew,-8.821990013122559,-41.94953536987305,0.029327976598000002,0.01758534896,0.011027612712
474,far,25.38285255432129,77.4551010131836,0.032191380581999995,0.028963372498000003,0.030209716898
475,answered,24.423952102661133,56.550743103027344,0.154601899232,0.049010366276,0.013082838136
476,speak,37.11023712158203,27.3067626953125,0.12453615779199999,0.057543883856000004,0.025756728414
477,ashes,-8.841987609863281,-27.418209075927734,0.012147552988,0.01514720108,0.010685075174
478,lack,-41.9888801574707,-6.524812698364258,0.012863403984,0.011219073940000001,0.010342537538000001
479,angry,34.03159713745117,36.80768585205078,0.014295105878000001,0.01487629576,0.010342537538000001
480,soon,-30.07841682434082,27.987367630004883,0.026464572712,0.0154181064,0.040828381654
481,angels,1.3531736135482788,48.926856994628906,0.06726807889599999,0.01162543192,0.039458231404
482,gate,43.20673370361328,-48.8581428527832,0.020021913846,0.045082239136000006,0.013767913310000001
483,lords,40.168670654296875,-15.935494422912598,0.013579254882,0.014740843100000001,0.011027612712
484,turn,32.49364471435547,32.508819580078125,0.027180423708,0.044811333816,0.080562740276
485,tarry,40.22792434692383,31.549699783325195,0.020021913846,0.014740843100000001,0.011712687886
486,rise,27.894344329833984,40.927825927734375,0.046508400306,0.022055286838000003,0.01239776306
487,early,39.20515441894531,33.17713165283203,0.017158509862,0.020023496938,0.012740300598
488,ways,29.45616912841797,43.5560302734375,0.023601168728,0.034923289538,0.021303739930000003
489,abide,49.87886428833008,2.544466495513916,0.032191380581999995,0.016637180340000002,0.016850751446
490,lay,29.18881607055664,24.17142105102539,0.044360847318,0.035871458158000004,0.015480601196000001
491,compassed,31.0439510345459,-2.3666388988494873,0.012863403984,0.01514720108,0.010685075174
492,round,29.03021812438965,-9.64583969116211,0.035770635464,0.048197650316000006,0.01993358968
493,known,8.11087417602539,26.671255111694336,0.07371073776199999,0.027744298558,0.015480601196000001
494,shadow,49.92865753173828,2.222569227218628,0.015010956874,0.01866897024,0.010342537538000001
495,roof,-25.046100616455078,-19.54032325744629,0.011431701992,0.01216724256,0.010342537538000001
496,stand,25.913305282592773,35.97298812866211,0.047940102298000005,0.039664132736,0.025756728414
497,fellow,40.408592224121094,11.427712440490723,0.015726807869999998,0.01243814788,0.010342537538000001
498,deal,-49.89277267456055,29.309446334838867,0.010715850996,0.01772080162,0.014452988484
499,worse,-29.03781509399414,28.00033950805664,0.01930606285,0.01148997926,0.013767913310000001
500,break,33.75465774536133,0.5832917094230652,0.016442658866,0.027473393238,0.014110450848
501,blindness,-2.238466501235962,55.07869338989258,0.010715850996,0.01054181064,0.010342537538000001
502,small,5.591497421264648,2.173339366912842,0.02145361574,0.020700760238,0.015823138734
503,married,-2.119760036468506,-44.36930465698242,0.017874360858,0.01230269522,0.011027612712
504,mocked,13.701069831848145,-23.877384185791016,0.016442658866,0.0113545266,0.012740300598
505,arose,19.188156127929688,-21.66399574279785,0.047224251301999996,0.026118866638000005,0.010342537538000001
506,hold,23.9884033203125,24.47624969482422,0.04221329433,0.028692467177999996,0.024729115702000003
507,merciful,-54.69294357299805,8.115375518798828,0.013579254882,0.01446993778,0.046994058024
508,escape,25.002140045166016,26.07489585876465,0.015010956874,0.016772633,0.01239776306
509,mercy,-13.486023902893066,39.17123794555664,0.051519357179999996,0.039257774658,0.065833624574
510,thither,-4.952957630157471,-11.288806915283203,0.020021913846,0.020700760238,0.010685075174
511,haste,51.84893035888672,27.51637840270996,0.013579254882,0.01650172768,0.013082838136
512,rained,-1.9397581815719604,-20.797334671020508,0.010715850996,0.01081271596,0.011712687886
513,brimstone,-36.28350067138672,-12.42449951171875,0.015010956874,0.01081271596,0.011027612712
514,smoke,-16.429214477539062,-18.80577278137207,0.018590211853999998,0.01419903246,0.012055225424
515,feared,53.234859466552734,1.3815771341323853,0.022885317732,0.01731444364,0.012740300598
516,drink,-32.93062210083008,-25.079954147338867,0.058677867041999995,0.050500345535999996,0.023358965354
517,lie,-36.96352005004883,16.316770553588867,0.026464572712,0.027608845898,0.024044040528
518,preserve,0.12445882707834244,44.65932083129883,0.010715850996,0.01365722182,0.012740300598
519,perceived,23.26262855529785,40.75764083862305,0.01930606285,0.0127090532,0.011027612712
520,morrow,3.767995834350586,-13.055023193359375,0.025748721715999998,0.020700760238,0.01137015025
521,dream,52.874149322509766,15.602700233459473,0.014295105878000001,0.01893987556,0.01137015025
522,dead,32.71868133544922,2.487659454345703,0.14314828339400001,0.033839668258,0.028154491474000003
523,suffered,-13.511848449707031,52.720638275146484,0.036486486459999995,0.01148997926,0.012055225424
524,restore,16.09187889099121,28.606277465820312,0.012147552988,0.014740843100000001,0.01239776306
525,prophet,34.4675407409668,-47.93283462524414,0.06082542003,0.033026952298,0.030552254436
526,ears,28.62139320373535,53.33148193359375,0.032191380581999995,0.025983413977999997,0.016508213908
527,deeds,-49.08654022216797,25.90033531188965,0.02503287072,0.0113545266,0.06686123728599999
528,sawest,51.07347106933594,-11.187399864196777,0.014295105878000001,0.01176088458,0.010342537538000001
529,thought,-28.790512084960938,26.335750579833984,0.032907231578,0.01636627502,0.017878364256
530,kindness,27.132814407348633,29.12099838256836,0.014295105878000001,0.0154181064,0.015480601196000001
531,restored,27.48973274230957,25.560089111328125,0.012863403984,0.012844505860000001,0.010342537538000001
532,thousand,27.013626098632812,-33.233890533447266,0.047940102298000005,0.072985487194,0.014110450848
533,prayed,20.100765228271484,38.41058349609375,0.033623082574,0.0140635798,0.014795526022
534,fast,-49.123111724853516,-6.684163570404053,0.035054784468,0.01650172768,0.016508213908
535,visited,10.23593521118164,47.90032196044922,0.012863403984,0.01230269522,0.010342537538000001
536,suck,-41.80668258666992,-21.065086364746094,0.012147552988,0.01189633724,0.010685075174
537,cast,43.34883117675781,15.121039390563965,0.12883126367,0.055105735976000006,0.021646277566000002
538,spent,-53.937564849853516,3.0468270778656006,0.016442658866,0.01108362128,0.012740300598
539,death,44.00218963623047,25.750720977783203,0.10807158507999999,0.041560469976000006,0.036717930806
540,chief,23.353561401367188,-53.14274215698242,0.088743608482,0.033162404958,0.010685075174
541,swear,-17.762170791625977,44.46723937988281,0.018590211853999998,0.01623082236,0.016508213908
542,falsely,-32.235809326171875,1.1517232656478882,0.012147552988,0.01216724256,0.01137015025
543,witness,-35.00799560546875,17.579084396362305,0.06082542003,0.01839806492,0.042198532002
544,offer,-11.950312614440918,60.073978424072266,0.02145361574,0.039528680076,0.013425375772
545,worship,-1.6701768636703491,31.73863983154297,0.040781592436,0.01853351758,0.055900034992
546,provide,33.354557037353516,41.988807678222656,0.012863403984,0.0106772633,0.01616567637
547,order,-43.61051940917969,13.313709259033203,0.022169466736000003,0.01568901172,0.046308982850000006
548,bound,-14.120953559875488,-14.137154579162598,0.037202337456,0.01866897024,0.01137015025
549,caught,32.055076599121094,27.47215461730957,0.02145361574,0.01257360054,0.010342537538000001
550,sworn,11.284489631652832,23.6697940826416,0.011431701992,0.01595991704,0.010342537538000001
551,sand,-10.671682357788086,-49.19320297241211,0.012863403984,0.012979958520000001,0.011027612712
552,shore,-10.715044975280762,-49.125274658203125,0.015010956874,0.01108362128,0.010342537538000001
553,possess,-42.699745178222656,-1.7212868928909302,0.011431701992,0.023816171418,0.015138063658
554,obeyed,10.199026107788086,42.871192932128906,0.014295105878000001,0.01446993778,0.01137015025
555,weep,-6.328261375427246,-22.34219741821289,0.02145361574,0.01419903246,0.010342537538000001
556,bury,-0.3691926598548889,-49.10916519165039,0.013579254882,0.01433448512,0.010342537538000001
557,sepulchres,48.101951599121094,4.522531509399414,0.012147552988,0.01148997926,0.010342537538000001
558,mind,-45.829097747802734,40.99918746948242,0.049371804192,0.01514720108,0.020961202392
559,named,10.980284690856934,-23.268150329589844,0.039349890444,0.01189633724,0.011027612712
560,borders,-25.000625610351562,-41.44426345825195,0.011431701992,0.015282653739999999,0.010342537538000001
561,sure,41.36809539794922,45.369964599609375,0.01930606285,0.01352176916,0.024729115702000003
562,willing,-3.34035062789917,39.980712890625,0.022885317732,0.01162543192,0.010685075174
563,follow,-40.4925422668457,11.862953186035156,0.04579254931,0.014605390440000001,0.056927647704
564,beware,-23.195457458496094,22.671358108520508,0.020737764744,0.01148997926,0.01239776306
565,send,33.676822662353516,31.251035690307617,0.055814463156,0.032756046978,0.039115693768
566,clear,-34.63146209716797,24.522165298461914,0.012147552988,0.0113545266,0.059325410666
567,oath,-2.5137391090393066,41.71866989135742,0.01930606285,0.01623082236,0.014452988484
568,master,49.87555694580078,6.496861457824707,0.061541271026,0.024493434718,0.010685075174
569,matter,-34.30727767944336,36.226070404052734,0.020021913846,0.01866897024,0.032607479860000003
570,draw,-38.4036750793457,55.25700378417969,0.020021913846,0.018127159599999998,0.015823138734
571,giving,-15.841320991516113,39.63233947753906,0.024317019724,0.01094816862,0.014795526022
572,held,-17.44042205810547,11.716349601745605,0.020737764744,0.014740843100000001,0.015823138734
573,journey,-47.56357955932617,-24.35618019104004,0.022169466736000003,0.01555355906,0.014110450848
574,half,20.597274780273438,-58.57843017578125,0.014295105878000001,0.027337940578,0.012740300598
575,weight,-24.3579044342041,-34.16651153564453,0.012147552988,0.01717899098,0.014795526022
576,room,-10.266045570373535,21.462905883789062,0.018590211853999998,0.01243814788,0.011027612712
577,worshipped,47.050662994384766,-3.4420509338378906,0.030043827594000004,0.0154181064,0.014110450848
578,truth,-34.09300231933594,23.059444427490234,0.094470416352,0.025847961317999997,0.11618664805
579,led,27.126558303833008,0.49677878618240356,0.03075967859,0.01501174842,0.015138063658
580,words,13.011327743530273,51.24443054199219,0.078721694636,0.070682791974,0.022673890278
581,standest,25.894058227539062,36.07722473144531,0.010715850996,0.01040635798,0.011027612712
582,prepared,20.279233932495117,15.172839164733887,0.025748721715999998,0.020429854918,0.020276127218
583,cometh,31.89790153503418,5.428055286407471,0.097333820336,0.031401520378,0.014795526022
584,asked,35.07193374633789,12.825549125671387,0.055814463156,0.01717899098,0.016508213908
585,bad,-26.930171966552734,2.8359012603759766,0.011431701992,0.01189633724,0.01239776306
586,raiment,-23.40267562866211,-20.750995635986328,0.024317019724,0.014740843100000001,0.010685075174
587,tarried,35.23662185668945,3.8061630725860596,0.01930606285,0.01230269522,0.014110450848
588,hinder,-31.61852264404297,6.850273132324219,0.012863403984,0.0113545266,0.014452988484
589,enquire,43.321807861328125,-19.754810333251953,0.015010956874,0.01582446438,0.010342537538000001
590,hate,-21.26508903503418,30.529550552368164,0.020737764744,0.0194816862,0.011712687886
591,followed,37.17815017700195,-41.29735565185547,0.054382761163999996,0.01595991704,0.021646277566000002
592,eventide,-0.6532396078109741,-13.834851264953613,0.010715850996,0.01027090532,0.010685075174
593,coming,50.1993293762207,23.42265510559082,0.05724616505,0.01433448512,0.016508213908
594,camel,-24.138032913208008,-15.89262866973877,0.013579254882,0.0106772633,0.010685075174
595,gifts,-39.08559799194336,5.950664520263672,0.025748721715999998,0.01392812714,0.016850751446
596,purchased,-7.265700817108154,50.11337661743164,0.012147552988,0.01054181064,0.010342537538000001
597,towns,30.75290870666504,-29.562259674072266,0.012147552988,0.0154181064,0.011027612712
598,womb,40.269935607910156,-13.766988754272461,0.01930606285,0.01758534896,0.010685075174
599,stronger,9.159834861755371,1.3865031003952026,0.011431701992,0.01230269522,0.010685075174
600,fulfilled,8.265618324279785,41.933719635009766,0.050087655188000006,0.01325086384,0.01753582662
601,red,-11.790390014648438,-47.731201171875,0.013579254882,0.01623082236,0.010685075174
602,jacob,9.249364852905273,-28.297773361206055,0.028612125602,0.057272978536000003,0.015823138734
603,feed,-47.64902114868164,-5.149739742279053,0.016442658866,0.0194816862,0.015823138734
604,sell,-62.75923538208008,8.081125259399414,0.015010956874,0.01352176916,0.012055225424
605,point,4.544441223144531,31.61094093322754,0.011431701992,0.0106772633,0.013767913310000001
606,profit,-32.458343505859375,14.724372863769531,0.018590211853999998,0.01419903246,0.024386578164
607,sold,46.94038772583008,-11.236588478088379,0.027896274606,0.0174498963,0.010685075174
608,perform,-15.056599617004395,62.65575408935547,0.013579254882,0.014740843100000001,0.010685075174
609,kept,14.681221961975098,63.285362243652344,0.04292914532600001,0.027202487918,0.015823138734
610,charge,59.68186569213867,-26.374773025512695,0.022169466736000003,0.021242570878,0.014110450848
611,laws,48.684242248535156,-32.73555374145508,0.010715850996,0.01230269522,0.01137015025
612,long,9.649935722351074,40.70413589477539,0.046508400306,0.031401520378,0.01993358968
613,charged,15.42606258392334,34.3604736328125,0.022885317732,0.01419903246,0.012055225424
614,toucheth,-24.175195693969727,-16.250045776367188,0.010715850996,0.01501174842,0.010342537538000001
615,received,-12.373018264770508,32.98371887207031,0.100913075218,0.01419903246,0.023016427816
616,forward,10.534299850463867,36.71390914916992,0.013579254882,0.0154181064,0.01753582662
617,store,-13.438108444213867,-26.70574951171875,0.011431701992,0.012844505860000001,0.010342537538000001
618,strove,44.598323822021484,4.0419135093688965,0.011431701992,0.011219073940000001,0.010342537538000001
619,friends,-55.257293701171875,-15.098905563354492,0.022885317732,0.01392812714,0.018220901794000002
620,army,39.56014633178711,-21.604265213012695,0.011431701992,0.020565307578,0.010685075174
621,touched,20.72173500061035,42.68841552734375,0.026464572712,0.01325086384,0.015138063658
622,grief,-1.0191900730133057,60.910911560058594,0.011431701992,0.012979958520000001,0.013082838136
623,love,-28.15389633178711,-0.8430546522140503,0.13813732652000002,0.027608845898,0.025414190876
624,obey,-4.263543128967285,52.81346893310547,0.027896274606,0.01568901172,0.028154491474000003
